Object Number;Is Highlight;Is Timeline Work;Is Public Domain;Object ID;Gallery Number;Department;AccessionYear;Object Name;Title;Culture;Period;Dynasty;Reign;Portfolio;Constituent ID;Artist Role;Artist Prefix;Artist Display Name;Artist Display Bio;Artist Suffix;Artist Alpha Sort;Artist Nationality;Artist Begin Date;Artist End Date;Artist Gender;Artist ULAN URL;Artist Wikidata URL;Object Date;Object Begin Date;Object End Date;Medium;Dimensions;Credit Line;Geography Type;City;State;County;Country;Region;Subregion;Locale;Locus;Excavation;River;Classification;Rights and Reproduction;Link Resource;Object Wikidata URL;Metadata Date;Repository;Tags;Tags AAT URL;Tags Wikidata URL
30.120.7;False;False;True;254;;The American Wing;1930;Armchair;Armchair;American;;;;;;;;;;;;;;;;;;1790–1800;1790;1800;Mahogany;38 x 22 5/8 x 17 1/8 in. (96.5 x 57.5 x 43.5 cm);The Sylmaris Collection, Gift of George Coe Graves, 1930;Probably made in;;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/254;;;Metropolitan Museum of Art, New York, NY;;;
30.120.76;False;False;True;255;;The American Wing;1930;Armchair;Armchair;Canadian;;;;;;;;;;;;;;;;;;1800–1830;1800;1830;Birch;37 3/4 x 22 1/4 x 18 1/4 in. (95.9 x 56.5 x 46.4 cm);The Sylmaris Collection, Gift of George Coe Graves, 1930;Made in;;;;Canada;;;;;;;;;http://www.metmuseum.org/art/collection/search/255;;;Metropolitan Museum of Art, New York, NY;;;
32.55.6;False;False;True;257;;The American Wing;1932;Armchair;Armchair;American;;;;;;;;;;;;;;;;;;1795–1805;1795;1805;Mahogany, satinwood inlay, ash;38 1/4 x 22 3/4 x 17 3/8 in. (97.2 x 57.8 x 44.1 cm);The Sylmaris Collection, Gift of George Coe Graves, 1932;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/257;;;Metropolitan Museum of Art, New York, NY;;;
32.55.7;False;False;False;258;;The American Wing;1932;Armchair;Armchair;American;;;;;;;;;;;;;;;;;;1795–1805;1795;1805;Mahogany, satinwood inlay, ash;38 1/4 x 22 3/4 x 17 3/8 in. (97.2 x 57.8 x 44.1 cm);The Sylmaris Collection, Gift of George Coe Graves, 1932;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/258;;;Metropolitan Museum of Art, New York, NY;;;
46.67.97;False;False;True;259;725;The American Wing;1946;Armchair;Armchair;American;;;;;;;;;;;;;;;;;;1795–1810;1795;1810;Mahogany, ash, cherry;36 3/4 x 23 x 18 in. (93.3 x 58.4 x 45.7 cm);Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/259;;;Metropolitan Museum of Art, New York, NY;;;
46.67.98;False;False;True;260;725;The American Wing;1946;Armchair;Armchair;American;;;;;;;;;;;;;;;;;;1795–1810;1795;1810;Mahogany, ash, cherry;36 3/4 x 23 x 18 in. (93.3 x 58.4 x 45.7 cm);Gift of the Members of the Committee of the Bertha King Benkard Memorial Fund, 1946;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/260;;;Metropolitan Museum of Art, New York, NY;;;
57.130.2;False;False;True;261;739;The American Wing;1957;Armchair;Armchair;American;;;;;110321528;Maker|Maker;Attributed to|or attributed to;John Henry Belter|J. H. Belter & Co.;American, born Hilter, Germany 1804-1863 New York|1854–1865; | ;Belter, John Henry|J. H. Belter & Co.; | ;1804      |1854      ;1863      |1865      ;|;http://vocab.getty.edu/page/ulan/500001413|;https://www.wikidata.org/wiki/Q46973286|;1850–60;1850;1860;Rosewood, ash;50 x 26 1/2 x 23 in. (127 x 67.3 x 58.4 cm);Gift of Mrs. Charles Reginald Leonard, in memory of Edgar Welch  Leonard, Robert Jarvis Leonard, and Charles Reginald Leonard, 1957;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/261;;;Metropolitan Museum of Art, New York, NY;;;
57.130.3;False;False;False;262;739;The American Wing;1957;Armchair;Armchair;American;;;;;215281110;Maker|Maker;or attributed to|Attributed to;J. H. Belter & Co.|John Henry Belter;1854–1865|American, born Hilter, Germany 1804-1863 New York; | ;J. H. Belter & Co.|Belter, John Henry; | ;1854      |1804      ;1865      |1863      ;|;|http://vocab.getty.edu/page/ulan/500001413;|https://www.wikidata.org/wiki/Q46973286;1850–60;1850;1860;Rosewood, ash;49 1/2 x 26 1/2 x 22 1/2 in. (125.7 x 67.3 x 57.2 cm);Gift of Mrs. Charles Reginald Leonard, in memory of Edgar Welch  Leonard, Robert Jarvis Leonard, and Charles Reginald Leonard, 1957;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/262;;;Metropolitan Museum of Art, New York, NY;;;
1971.17.1;False;False;True;263;;The American Wing;1971;Armchair;Square-back armchair;American;;;;;;;;;;;;;;;;;;1800–1810;1800;1810;Mahogany, cane;33 3/4 x 21 1/8 x 21 in. (85.7 x 53.7 x 53.3 cm);Purchase, Mrs. Russell Sage Gift, 1971;Made in;Philadelphia;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/263;;;Metropolitan Museum of Art, New York, NY;;;
1971.17.2;False;False;True;264;;The American Wing;1971;Armchair;Square-back armchair;American;;;;;;;;;;;;;;;;;;1800–1810;1800;1810;Mahogany and cane;33 3/4 x 21 1/8 x 21 3/8 in. (85.7 x 53.7 x 54.3 cm);Purchase, Mrs. Russell Sage Gift, 1970;Made in;Philadelphia;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/264;;;Metropolitan Museum of Art, New York, NY;;;
69.262.3;False;True;True;265;713;The American Wing;1969;Armchair;Armchair;American or French;;;;;112;Maker; ;Auguste-Emile Rinquet-Leprince;1801–1886; ;Ringuet-Leprince, Auguste-Emile;French;1801;1886;;;;ca. 1843;1838;1848;Applewood or pearwood, ebonized walnut, beech, and gilt bronze mounts;38 1/2 x 23 1/4 x 26 1/8 in. (97.8 x 59.1 x 66.4 cm);Gift of Mrs. Douglas Williams, 1969;Possibly made in|Possibly made in;New York|Paris;;;United States|France;;;;;;;;;http://www.metmuseum.org/art/collection/search/265;https://www.wikidata.org/wiki/Q83560011;;Metropolitan Museum of Art, New York, NY;;;
69.262.4;False;False;True;266;;The American Wing;1969;Armchair;Armchair;American or French;;;;;112;Maker; ;Auguste-Emile Rinquet-Leprince;1801–1886; ;Ringuet-Leprince, Auguste-Emile;French;1801;1886;;;;ca. 1843;1838;1848;Applewood or pearwood, ebonized walnut, beech;38 1/2 x 23 1/4 x 26 1/8 in. (97.8 x 59.1 x 66.4 cm);Gift of Mrs. Douglas Williams, 1969;Possibly made in|Possibly made in;New York|Paris;;;United States|France;;;;;;;;;http://www.metmuseum.org/art/collection/search/266;;;Metropolitan Museum of Art, New York, NY;;;
60.4.2;False;False;True;267;728;The American Wing;1960;Armchair;Armchair;American;;;;;111;Maker;Attributed to;Duncan Phyfe;American (born Scotland), near Lock Fannich, Ross-Shire, Scotland 1768/1770–1854 New York; ;Phyfe, Duncan;Scottish;1770;1854;;http://vocab.getty.edu/page/ulan/500082047;https://www.wikidata.org/wiki/Q3041258;1791–1818;1791;1818;"Primary: mahogany; Secondary: cherry (medial braces), ash or oak (stubb tenon feet).";32 7/8 x 21 1/2 x 24 3/4 in. (83.5 x 54.6 x 62.9 cm);Gift of C. Ruxton Love Jr., 1960;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/267;;;Metropolitan Museum of Art, New York, NY;;;
60.4.3;False;False;True;268;728;The American Wing;1960;Armchair;Armchair;American;;;;;111;Maker;Attributed to;Duncan Phyfe;American (born Scotland), near Lock Fannich, Ross-Shire, Scotland 1768/1770–1854 New York; ;Phyfe, Duncan;Scottish;1770;1854;;http://vocab.getty.edu/page/ulan/500082047;https://www.wikidata.org/wiki/Q3041258;1810–15;1810;1815;Mahogany, brass;32 3/4 x 20 7/8 x 17 3/4 in. (83.2 x 53 x 45.1 cm);Gift of C. Ruxton Love Jr., 1960;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/268;;;Metropolitan Museum of Art, New York, NY;;;
1971.128.1;False;False;True;269;738;The American Wing;1971;Armchair;Armchair;American;;;;;111;Maker;Attributed to Workshop of;Duncan Phyfe;American (born Scotland), near Lock Fannich, Ross-Shire, Scotland 1768/1770–1854 New York; ;Phyfe, Duncan;Scottish;1770;1854;;http://vocab.getty.edu/page/ulan/500082047;https://www.wikidata.org/wiki/Q3041258;1830–35;1830;1835;Mahogany, cherry, ash;38 x 21 1/4 x 25 1/2 in. (96.5 x 54 x 64.8 cm);Gift of Mrs. Alfred Joltin, in memory of Ida Louise Opdycke, 1971;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/269;;;Metropolitan Museum of Art, New York, NY;;;
1971.128.2;False;False;True;270;738;The American Wing;1971;Armchair;Armchair;American;;;;;111;Maker;Attributed to Workshop of;Duncan Phyfe;American (born Scotland), near Lock Fannich, Ross-Shire, Scotland 1768/1770–1854 New York; ;Phyfe, Duncan;Scottish;1770;1854;;http://vocab.getty.edu/page/ulan/500082047;https://www.wikidata.org/wiki/Q3041258;1830–35;1830;1835;Mahogany, cherry, ash;38 x 21 1/4 x 25 5/16 in. (96.5 x 54 x 64.3 cm);Gift of Mrs. Alfred Joltin, in memory of Ida Louise Opdycke, 1971;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/270;;;Metropolitan Museum of Art, New York, NY;;;
1980.326.1;False;False;False;271;774;The American Wing;1980;Armchair;Child's Armchair;American;;;;;16381;Maker; ;Pottier and Stymus Manufacturing Company;active ca. 1859–1910; ;Pottier and Stymus Manufacturing Company ; ;1859;1910;;http://vocab.getty.edu/page/ulan/500330539;https://www.wikidata.org/wiki/Q2106610;1870–75;1870;1875;Ebonized walnut, gilt;27 x 18 x 15 1/4 in. (68.6 x 45.7 x 38.7 cm);Gift of Dean K. Boorman, in memory of Mrs. Bashford Dean, 1980;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/271;;;Metropolitan Museum of Art, New York, NY;;;
1980.326.2;False;False;False;272;774;The American Wing;1980;Armchair;Child's Armchair;American;;;;;16381;Maker; ;Pottier and Stymus Manufacturing Company;active ca. 1859–1910; ;Pottier and Stymus Manufacturing Company ; ;1859;1910;;http://vocab.getty.edu/page/ulan/500330539;https://www.wikidata.org/wiki/Q2106610;1870–75;1870;1875;Ebonized walnut, gilt;27 x 18 x 15 1/4 in. (68.6 x 45.7 x 38.7 cm);Gift of Dean K. Boorman, in memory of Mrs. Bashford Dean, 1980;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/272;;;Metropolitan Museum of Art, New York, NY;;;
68.214.2;False;False;False;273;774;The American Wing;1968;Armchair;Armchair;American;;;;;112;Maker; ;Tobey Furniture Company;1875–1954; ;Tobey Furniture Company;American;1875;1954;;http://vocab.getty.edu/page/ulan/500267871;;ca. 1890;1887;1890;Cherry;46 3/8 x 24 3/4 x 25 3/4 in. (117.8 x 62.9 x 65.4 cm);Gift of Mrs. Frank W. McCabe, 1968;Made in;Chicago;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/273;;;Metropolitan Museum of Art, New York, NY;;;
68.214.3;False;False;False;274;;The American Wing;1968;Armchair;Armchair;American;;;;;112;Maker; ;Tobey Furniture Company;1875–1954; ;Tobey Furniture Company;American;1875;1954;;http://vocab.getty.edu/page/ulan/500267871;;ca. 1890;1887;1890;Cherry;46 3/8 x 24 3/4 x 25 3/4 in. (117.8 x 62.9 x 65.4 cm);Gift of Mrs. Frank W. McCabe, 1968;Made in;Chicago;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/274;;;Metropolitan Museum of Art, New York, NY;;;
1972.60.4;False;True;False;275;745;The American Wing;1972;Armchair;Armchair;American;;;;;16276;Maker; ;Frank Lloyd Wright;American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona; ;Wright, Frank Lloyd;American;1867;1959;;http://vocab.getty.edu/page/ulan/500020307;https://www.wikidata.org/wiki/Q5604;ca. 1902–3;1899;1903;White oak, wool;33 1/4 x 37 x 29 in. (84.5 x 94 x 73.7 cm);Purchase, Emily Crane Chadbourne Bequest, 1972;Made in;;;;United States;Midwest ;;;;;;;© 2022 Artists Rights Society (ARS), New York;http://www.metmuseum.org/art/collection/search/275;https://www.wikidata.org/wiki/Q83560013;;Metropolitan Museum of Art, New York, NY;;;
1972.60.5;False;False;False;276;745;The American Wing;1972;Armchair;Armchair;American;;;;;16276;Maker; ;Frank Lloyd Wright;American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona; ;Wright, Frank Lloyd;American;1867;1959;;http://vocab.getty.edu/page/ulan/500020307;https://www.wikidata.org/wiki/Q5604;ca. 1902–3;1899;1903;White oak, wool;33 1/4 x 37 x 29 in. (84.5 x 94 x 73.7 cm);Purchase, Emily Crane Chadbourne Bequest, 1972;Made in;;;;United States;Midwest ;;;;;;;© 2022 Artists Rights Society (ARS), New York;http://www.metmuseum.org/art/collection/search/276;;;Metropolitan Museum of Art, New York, NY;;;
1972.60.6;False;False;False;277;745;The American Wing;1972;Armchair;Armchair;American;;;;;16276;Maker; ;Frank Lloyd Wright;American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona; ;Wright, Frank Lloyd;American;1867;1959;;http://vocab.getty.edu/page/ulan/500020307;https://www.wikidata.org/wiki/Q5604;ca. 1902–3;1899;1903;White oak, wool;33 1/4 x 37 x 29 in. (84.5 x 94 x 73.7 cm);Purchase, Emily Crane Chadbourne Bequest, 1972;Made in;;;;United States;Midwest ;;;;;;;© 2022 Artists Rights Society (ARS), New York;http://www.metmuseum.org/art/collection/search/277;;;Metropolitan Museum of Art, New York, NY;;;
1972.60.7;False;False;False;278;745;The American Wing;1972;Armchair;Armchair;American;;;;;16276;Maker; ;Frank Lloyd Wright;American, Richland Center, Wisconsin 1867–1959 Phoenix, Arizona; ;Wright, Frank Lloyd;American;1867;1959;;http://vocab.getty.edu/page/ulan/500020307;https://www.wikidata.org/wiki/Q5604;ca. 1902–3;1899;1903;White oak, wool;33 1/4 x 37 x 29 in. (84.5 x 94 x 73.7 cm);Purchase, Emily Crane Chadbourne Bequest, 1972;Made in;;;;United States;Midwest ;;;;;;;© 2022 Artists Rights Society (ARS), New York;http://www.metmuseum.org/art/collection/search/278;;;Metropolitan Museum of Art, New York, NY;;;
Inst.X.6.1;False;False;False;279;;The American Wing;;Furniture hardware;Furniture Hardware;;;;;;;;;;;;;;;;;;;19th century;1800;1900;Brass;Dimensions unavailable;Museum Accession;;;;;;;;;;;;;;http://www.metmuseum.org/art/collection/search/279;;;Metropolitan Museum of Art, New York, NY;;;
68.111.1;False;False;True;280;774;The American Wing;1968;Astral lamp;Astral Lamp;American;;;;;16288;Maker; ;Archer and Warner;American, Philadelphia, Pennsylvania; ;Archer and Warner ;American;          ;          ;;;;ca. 1855;1852;1855;Brass, glass;21 1/2 x 9 3/4 in. (54.6 x 24.8 cm);Purchase, Anonymous Gift, 1968;Made in;Philadelphia;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/280;;;Metropolitan Museum of Art, New York, NY;;;
68.111.2;False;False;False;281;774;The American Wing;1968;Astral lamp;Astral Lamp;American;;;;;112;Maker;Possibly;Henry N. Hooper; ; ;Hooper, Henry N.; ;          ;9999;;;;ca. 1860;1857;1860;Bronze, glass;"H. 26 1/4 in. (66.7 cm); Diam. 9 1/2 in. (24.1 cm)";Purchase, Anonymous Gift, 1968;Probably made in;Boston;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/281;;;Metropolitan Museum of Art, New York, NY;;;
25.173a–o;True;True;False;282;700;The American Wing;1925;Window;Autumn Landscape;American;;;;;162541353;Maker|Designer; |Attributed to;Tiffany Studios|Agnes F. Northrop;1902–32|American, Flushing, New York 1857–1953 New York, New York; | ;Tiffany Studios |Northrop, Agnes F.; | ;1902      |1857      ;1932      |1953      ;|Female;http://vocab.getty.edu/page/ulan/500331813|(not assigned);https://www.wikidata.org/wiki/Q19587243|https://www.wikidata.org/wiki/Q102156729;1923–24;1923;1924;Leaded Favrile glass;132 x 102 in. (335.3 x 259.1 cm);Gift of Robert W. de Forest, 1925;Made in;New York;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/282;https://www.wikidata.org/wiki/Q83560015;;Metropolitan Museum of Art, New York, NY;Windows|Waterfalls|Landscapes|Autumn;http://vocab.getty.edu/page/aat/300002944|http://vocab.getty.edu/page/aat/300008736|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300133093;https://www.wikidata.org/wiki/Q35473|https://www.wikidata.org/wiki/Q34038|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q1314
1982.287a–c;False;False;True;283;739;The American Wing;1982;Aviary;Aviary;American;;;;;;;;;;;;;;;;;;ca. 1850–60;1847;1860;Wool, twigs, moss, brass, glass;"H. 29 1/2 in. (74.9 cm); Diam. 16 3/4 in. (42.5 cm)";Friends of the American Wing Fund, 1982;Made in;;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/283;;;Metropolitan Museum of Art, New York, NY;Birds|Plants;http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132360;https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q756
47.90.159;False;False;True;284;774;The American Wing;1947;Figure;Figure of a Baby in a Cradle Holding a Kitten;American;;;;;;;;;;;;;;;;;;1830–70;1830;1870;Parian porcelain;4 3/8 x 6 1/2 x 3 1/8 in. (11.1 x 16.5 x 7.9 cm);Gift of Dr. Charles W. Green, 1947;Probably made in;Bennington;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/284;;;Metropolitan Museum of Art, New York, NY;Infants|Cats|Cradles;http://vocab.getty.edu/page/aat/300189561|http://vocab.getty.edu/page/aat/300265960|http://vocab.getty.edu/page/aat/300038847;https://www.wikidata.org/wiki/Q998|https://www.wikidata.org/wiki/Q146|https://www.wikidata.org/wiki/Q412770
43.162.7a, b;False;False;True;285;774;The American Wing;1943;Baby's bottle;Baby's Bottle;American;;;;;113;Maker; ;Thomas Danforth Boardman;1784–1873; ;Boardman, Thomas Danforth; ;1784;1873;;http://vocab.getty.edu/page/ulan/500334231;https://www.wikidata.org/wiki/Q82160313;1810–50;1810;1850;Pewter;H. 6 1/2 in. (16.5 cm);Gift of Joseph France, 1943;Made in;Hartford;;;United States;;;;;;;;;http://www.metmuseum.org/art/collection/search/285;;;Metropolitan Museum of Art, New York, NY;;;
Inst.68.8.41;False;False;True;287;774;The American Wing;1968;Furniture hardware;Furniture Hardware;;;;;;113;Retailer; ;Henry Kellam Hancock;1816–1851; ;Hancock, Henry Kellam; ;1816;1851;;;;1820–30;1820;1830;Gilt brass;Diam. 2 1/2 in. (6.4 cm);Gift of Mrs. Edward Hunting Smith, 1968;Possibly made in|Possibly made in;;;;England|France;;;;;;;;;http://www.metmuseum.org/art/collection/search/287;;;Metropolitan Museum of Art, New York, NY;;;
Inst.68.8.42;False;False;True;288;774;The American Wing;1968;Furniture hardware;Furniture Hardware;;;;;;113;Retailer; ;Henry Kellam Hancock;1816–1851; ;Hancock, Henry Kellam; ;1816;1851;;;;1820–30;1820;1830;Gilt brass;Diam. 2 in. (5.1 cm);Gift of Mrs. Edward Hunting Smith, 1968;Possibly made in|Possibly made in;;;;England|France;;;;;;;;;http://www.metmuseum.org/art/collection/search/288;;;Metropolitan Museum of Art, New York, NY;;;
Inst.68.8.43;False;False;True;289;774;The American Wing;1968;Furniture hardware;Furniture Hardware;;;;;;113;Retailer; ;Henry Kellam Hancock;1816–1851; ;Hancock, Henry Kellam; ;1816;1851;;;;1820–30;1820;1830;Gilt brass;Diam. 2 1/8 in. (5.4 cm);Gift of Mrs. Edward Hunting Smith, 1968;Possibly made in|Possibly made in;;;;England|France;;;;;;;;;http://www.metmuseum.org/art/collection/search/289;;;Metropolitan Museum of Art, New York, NY;;;
Inst.68.8.44;False;False;True;290;774;The American Wing;1968;Furniture hardware;Furniture Hardware;;;;;;113;Retailer; ;Henry Kellam Hancock;1816–1851; ;Hancock, Henry Kellam; ;1816;1851;;;;1820–30;1820;1830;Gilt brass;Diam. 1 3/4 in. (4.4 cm);Gift of Mrs. Edward Hunting Smith, 1968;Possibly made in|Possibly made in;;;;England|France;;;;;;;;;http://www.metmuseum.org/art/collection/search/290;;;Metropolitan Museum of Art, New York, NY;;;
Inst.68.8.45;False;False;True;291;774;The American Wing;1968;Furniture hardware;Furniture Hardware;;;;;;113;Retailer; ;Henry Kellam Hancock;1816–1851; ;Hancock, Henry Kellam; ;1816;1851;;;;1820–30;1820;1830;Gilt brass;Diam. 1 5/8 in. (4.1 cm);Gift of Mrs. Edward Hunting Smith, 1968;Possibly made in|Possibly made in;;;;England|France;;;;;;;;;http://www.metmuseum.org/art/collection/search/291;;;Metropolitan Museum of Art, New York, NY;;;
Inst.68.8.46;False;False;True;292;;The American Wing;1968;Furniture hardware;Furniture Hardware;;;;;;113;Retailer; ;Henry Kellam Hancock;1816–1851; ;Hancock, Henry Kellam; ;1816;1851;;;;1820–30;1820;1830;Gilt brass;Diam. 1 5/16 in. (3.3 cm);Gift of Mrs. Edward Hunting Smith, 1968;Possibly made in|Possibly made in;;;;England|France;;;;;;;;;http://www.metmuseum.org/art/collection/search/292;;;Metropolitan Museum of Art, New York, NY;;;
